2026-09-10 18:17:11 | INFO | ai_rag_assist | Starting health check
2026-09-10 18:17:11 | INFO | ai_rag_assist | Checking Supabase service health
2026-09-10 18:17:11 | INFO | ai_rag_assist | Checking Supabase table: documents
2026-09-10 18:17:12 | INFO | ai_rag_assist | Supabase service is healthy: database and 'documents' table are accessible
2026-09-10 18:17:12 | INFO | ai_rag_assist | Checking Groq LLM service health
2026-09-10 18:17:12 | INFO | ai_rag_assist | Initializing Groq client
2026-09-10 18:17:13 | INFO | ai_rag_assist | Groq client initialized successfully
2026-09-10 18:17:13 | INFO | ai_rag_assist | Checking Groq service connection using model: qwen/qwen3.6-27b
2026-09-10 18:17:14 | INFO | ai_rag_assist | Groq service connection is healthy
2026-09-10 18:17:14 | INFO | ai_rag_assist | Configured Groq LLM model is accessible: qwen/qwen3.6-27b
2026-09-10 18:17:14 | INFO | ai_rag_assist | Health check completed successfully: {'status': 'healthy', 'service': 'ai-rag-assist', 'version': '1.0.0', 'timestamp': '2026-09-10T12:47:14.158345+00:00', 'dependencies': {'supabase': {'healthy': True, 'service': 'supabase', 'database': True, 'documents_table': True, 'error': None}, 'groq': {'healthy': True, 'service': 'groq', 'connection': True, 'llm_model': 'qwen/qwen3.6-27b', 'model_access': True, 'error': None}}}
2026-09-10 18:17:49 | INFO | ai_rag_assist | Starting health check
2026-09-10 18:17:49 | INFO | ai_rag_assist | Checking Supabase service health
2026-09-10 18:17:49 | INFO | ai_rag_assist | Checking Supabase table: documents
2026-09-10 18:17:49 | INFO | ai_rag_assist | Supabase service is healthy: database and 'documents' table are accessible
2026-09-10 18:17:49 | INFO | ai_rag_assist | Checking Groq LLM service health
2026-09-10 18:17:49 | INFO | ai_rag_assist | Initializing Groq client
2026-09-10 18:17:50 | INFO | ai_rag_assist | Groq client initialized successfully
2026-09-10 18:17:50 | INFO | ai_rag_assist | Checking Groq service connection using model: qwen/qwen3.6-27b
2026-09-10 18:17:51 | INFO | ai_rag_assist | Groq service connection is healthy
2026-09-10 18:17:51 | INFO | ai_rag_assist | Configured Groq LLM model is accessible: qwen/qwen3.6-27b
2026-09-10 18:17:51 | INFO | ai_rag_assist | Health check completed successfully: {'status': 'healthy', 'service': 'ai-rag-assist', 'version': '1.0.0', 'timestamp': '2026-09-10T12:47:51.124271+00:00', 'dependencies': {'supabase': {'healthy': True, 'service': 'supabase', 'database': True, 'documents_table': True, 'error': None}, 'groq': {'healthy': True, 'service': 'groq', 'connection': True, 'llm_model': 'qwen/qwen3.6-27b', 'model_access': True, 'error': None}}}
2026-09-10 18:18:50 | INFO | ai_rag_assist | Starting health check
2026-09-10 18:18:50 | INFO | ai_rag_assist | Checking Supabase service health
2026-09-10 18:18:50 | INFO | ai_rag_assist | Checking Supabase table: documents
2026-09-10 18:18:50 | INFO | ai_rag_assist | Supabase service is healthy: database and 'documents' table are accessible
2026-09-10 18:18:50 | INFO | ai_rag_assist | Checking Groq LLM service health
2026-09-10 18:18:50 | INFO | ai_rag_assist | Initializing Groq client
2026-09-10 18:18:52 | INFO | ai_rag_assist | Groq client initialized successfully
2026-09-10 18:18:52 | INFO | ai_rag_assist | Checking Groq service connection using model: qwen/qwen3.6-27b
2026-09-10 18:18:52 | INFO | ai_rag_assist | Groq service connection is healthy
2026-09-10 18:18:52 | INFO | ai_rag_assist | Configured Groq LLM model is accessible: qwen/qwen3.6-27b
2026-09-10 18:18:52 | INFO | ai_rag_assist | Health check completed successfully: {'status': 'healthy', 'service': 'ai-rag-assist', 'version': '1.0.0', 'timestamp': '2026-09-10T12:48:52.180981+00:00', 'dependencies': {'supabase': {'healthy': True, 'service': 'supabase', 'database': True, 'documents_table': True, 'error': None}, 'groq': {'healthy': True, 'service': 'groq', 'connection': True, 'llm_model': 'qwen/qwen3.6-27b', 'model_access': True, 'error': None}}}
2026-09-10 18:25:28 | INFO | ai_rag_assist | Starting document ingestion request: 1 file(s)
2026-09-10 18:25:28 | INFO | ai_rag_assist | Connecting to Supabase (attempt 1/3)
2026-09-10 18:25:32 | INFO | ai_rag_assist | Successfully connected to Supabase
2026-09-10 18:25:32 | INFO | ai_rag_assist | Starting ingestion for uploaded document: OHAE_2003_Amarna.pdf
